filename,comment_amount,code_amount,ratio,classComment,methodComment,methodBody,constructorComment,constructorBody,fieldComment,fieldBody,classCommentLineLength,classCommentSymbolLength
ConstantBindingBuilderImpl.java,21,97,0.21649484536082475,"
 * Bind a constant.
 *
 * @author jessewilson@google.com (Jesse Wilson)
 ",,,,,,,3,67
DeferredLookups.java,22,33,0.6666666666666666,"
 * Returns providers and members injectors that haven't yet been initialized. As a part of injector
 * creation it's necessary to {@link #initialize initialize} these lookups.
 *
 * @author jessewilson@google.com (Jesse Wilson)
 ","/**
 * Initialize the specified lookups, either immediately or when the injector is created.
 */
 
","{
    injector.lookups = injector;
    new LookupProcessor(errors).process(injector, lookups);
} 
",,,,,4,221
InterceptorStackCallback.java,24,84,0.2857142857142857,"
 * Intercepts a method with a stack of interceptors.
 *
 * @author crazybob@google.com (Bob Lee)
 ","/**
 * Removes stacktrace elements related to AOP internal mechanics from the throwable's stack trace
 * and any causes it may have.
 */
 
","{
    for (Throwable t = throwable; t != null; t = t.getCause()) {
        StackTraceElement[] stackTrace = t.getStackTrace();
        List<StackTraceElement> pruned = Lists.newArrayList();
        for (StackTraceElement element : stackTrace) {
            String className = element.getClassName();
            if (!AOP_INTERNAL_CLASSES.contains(className) && !className.contains(""$EnhancerByGuice$"")) {
                pruned.add(element);
            }
        }
        t.setStackTrace(pruned.toArray(new StackTraceElement[pruned.size()]));
    }
} 
",,,,,3,92
ProvidesMethodScanner.java,26,142,0.18309859154929578,"
 * A {@link ModuleAnnotatedMethodScanner} that handles the {@Provides}, {@link ProvidesIntoSet},
 * {@link ProvidesIntoMap} and {@link ProvidesIntoOptional} annotations.
 *
 * <p>This is the default scanner used by ProviderMethodsModule and handles all the built in
 * annotations.
 ",,,,,,,5,273
AbstractBindingBuilder.java,23,88,0.26136363636363635,"
 * Bind a value or constant.
 *
 * @author jessewilson@google.com (Jesse Wilson)
 ","/**
 * Sets the binding to a copy with the specified annotation on the bound key
 */
 
/**
 * Sets the binding to a copy with the specified annotation on the bound key
 */
 
","{
    checkNotNull(annotationType, ""annotationType"");
    checkNotAnnotated();
    return setBinding(binding.withKey(Key.get(this.binding.getKey().getTypeLiteral(), annotationType)));
} 
{
    checkNotNull(annotation, ""annotation"");
    checkNotAnnotated();
    return setBinding(binding.withKey(Key.get(this.binding.getKey().getTypeLiteral(), annotation)));
} 
",,,,,3,76
Nullability.java,29,14,2.0714285714285716,"
 * Whether a member supports null values injected.
 *
 * <p>Support for {@code Nullable} annotations in Guice is loose. Any annotation type whose
 * simplename is ""Nullable"" is sufficient to indicate support for null values injected.
 *
 * <p>This allows support for JSR-305's <a
 * href=""http://groups.google.com/group/jsr-305/web/proposed-annotations"">
 * javax.annotation.meta.Nullable</a> annotation and IntelliJ IDEA's <a
 * href=""http://www.jetbrains.com/idea/documentation/howto.html"">
 * org.jetbrains.annotations.Nullable</a>.
 *
 * @author jessewilson@google.com (Jesse Wilson)
 ",,,,,,,12,565
State.java,21,223,0.09417040358744394,"
 * The inheritable data within an injector. This class is intended to allow parent and local
 * injector data to be accessed as a unit.
 *
 * @author jessewilson@google.com (Jesse Wilson)
 ","/**
 * Gets a binding which was specified explicitly in a module, or null.
 */
 
/**
 * Returns the explicit bindings at this level only.
 */
 
/**
 * Returns the matching converter for {@code type}, or null if none match.
 */
 
/**
 * Returns all converters at this level only.
 */
 
/**
 * Forbids the corresponding injector from creating a binding to {@code key}. Child injectors
 * blacklist their bound keys on their parent injectors to prevent just-in-time bindings on the
 * parent injector that would conflict and pass along their state to control the lifetimes.
 */
 
/**
 * Returns true if {@code key} is forbidden from being bound in this injector. This indicates that
 * one of this injector's descendent's has bound the key.
 */
 
/**
 * Returns the source of a blacklisted key.
 */
 
/**
 * Returns the shared lock for all injector data. This is a low-granularity, high-contention lock
 * to be used when reading mutable data (ie. just-in-time bindings, and binding blacklists).
 */
 
/**
 * Returns all the scope bindings at this level and parent levels.
 */
 
","getExplicitBinding 
getExplicitBindingsThisLevel 
getConverter 
getConvertersThisLevel 
blacklist 
isBlacklisted 
getSourcesForBlacklistedKey 
lock 
getScopes 
",,,,,4,181
InternalFactoryToProviderAdapter.java,16,29,0.5517241379310345," @author crazybob@google.com (Bob Lee) ",,,,,,,1,39
ProcessedBindingData.java,32,32,1.0,"
 * Keeps track of creation listeners & uninitialized bindings, so they can be processed after
 * bindings are recorded.
 *
 * @author sameb@google.com (Sam Berlin)
 ","/**
 * Initialize bindings. This may be done eagerly
 */
 
/**
 * Runs creation listeners.
 *
 * <p>TODO(lukes): figure out exactly why this case exists.
 */
 
/**
 * Initialized bindings that need to be delayed until after all injection points and other
 * bindings are processed. The main current usecase for this is resolving Optional dependencies
 * for OptionalBinder bindings.
 */
 
","{
    for (Runnable initializer : uninitializedBindings) {
        initializer.run();
    }
} 
{
    for (CreationListener creationListener : creationListeners) {
        creationListener.notify(errors);
    }
} 
{
    for (Runnable initializer : delayedUninitializedBindings) {
        initializer.run();
    }
} 
",,,,,4,157
ProvisionListenerCallbackStore.java,42,77,0.5454545454545454,"
 * {@link ProvisionListenerStackCallback} for each key.
 *
 * @author sameb@google.com (Sam Berlin)
 | TODO(sameb): Consider exposing this in the API somehow?  Maybe?| A struct that holds key & binding but uses just key for equality/hashcode. ","/**
 * Returns a new {@link ProvisionListenerStackCallback} for the key or {@code null} if there are
 * no listeners
 */
 
/**
 * Purges a key from the cache. Use this only if the type is not actually valid for binding and
 * needs to be purged. (See issue 319 and
 * ImplicitBindingTest#testCircularJitBindingsLeaveNoResidue and
 * #testInstancesRequestingProvidersForThemselvesWithChildInjectors for examples of when this is
 * necessary.)
 *
 * <p>Returns true if the type was stored in the cache, false otherwise.
 */
 
/**
 * Creates a new {@link ProvisionListenerStackCallback} with the correct listeners for the key.
 */
 
","{
    // Never notify any listeners for internal bindings.
    if (!INTERNAL_BINDINGS.contains(binding.getKey())) {
        ProvisionListenerStackCallback<T> callback = (ProvisionListenerStackCallback<T>) cache.getUnchecked(new KeyBinding(binding.getKey(), binding));
        return callback.hasListeners() ? callback : null;
    }
    return null;
} 
{
    return cache.asMap().remove(type) != null;
} 
{
    List<ProvisionListener> listeners = null;
    for (ProvisionListenerBinding provisionBinding : listenerBindings) {
        if (provisionBinding.getBindingMatcher().matches(binding)) {
            if (listeners == null) {
                listeners = Lists.newArrayList();
            }
            listeners.addAll(provisionBinding.getListeners());
        }
    }
    if (listeners == null || listeners.isEmpty()) {
        // Optimization: don't bother constructing the callback if there are
        // no listeners.
        return ProvisionListenerStackCallback.emptyListener();
    }
    return new ProvisionListenerStackCallback<T>(binding, listeners);
} 
",,,,,4,237
RealElement.java,17,69,0.2463768115942029," An implementation of Element. | TODO(cgruber): Use AutoAnnotation when available, here & wherever else is makes sense.",,,,,,,1,119
UniqueAnnotations.java,20,42,0.47619047619047616," @author jessewilson@google.com (Jesse Wilson) ","/**
 * Returns an annotation instance that is not equal to any other annotation instances, for use in
 * creating distinct {@link com.google.inject.Key}s.
 */
 
","{
    return create(nextUniqueValue.getAndIncrement());
} 
",,,,,1,47
CycleDetectingLock.java,133,161,0.8260869565217391,"
 * Simplified version of {@link Lock} that is special due to how it handles deadlocks detection.
 *
 * <p>Is an inherent part of {@link SingletonScope}, moved into a upper level class due to its size
 * and complexity.
 *
 * @param <ID> Lock identification provided by the client, is returned unmodified to the client when
 *     lock cycle is detected to identify it. Only toString() needs to be implemented. Lock
 *     references this object internally, for the purposes of Garbage Collection you should not use
 *     heavy IDs. Lock is referenced by a lock factory as long as it's owned by a thread.
 * @see SingletonScope
 * @see com.google.inject.internal.CycleDetectingLock.CycleDetectingLockFactory
 * @author timofeyb (Timothy Basanov)
 |
   * Wraps locks so they would never cause a deadlock. On each {@link
   * CycleDetectingLock#lockOrDetectPotentialLocksCycle} we check for dependency cycles within locks
   * created by the same factory. Either we detect a cycle and return it or take it atomically.
   *
   * <p>Important to note that we do not prevent deadlocks in the client code. As an example: Thread
   * A takes lock L and creates singleton class CA depending on the singleton class CB. Meanwhile
   * thread B is creating class CB and is waiting on the lock L. Issue happens due to client code
   * creating interdependent classes and using locks, where no guarantees on the creation order from
   * Guice are provided.
   *
   * <p>Instances of these locks are not intended to be exposed outside of {@link SingletonScope}.
   | The implementation for {@link CycleDetectingLock}. ","/**
 * Takes a lock in a blocking fashion in case no potential deadlocks are detected. If the lock was
 * successfully owned, returns an empty map indicating no detected potential deadlocks.
 *
 * <p>Otherwise, a map indicating threads involved in a potential deadlock are returned. Map is
 * ordered by dependency cycle and lists locks for each thread that are part of the loop in order,
 * the last lock in the list is the one that the thread is currently waiting for. Returned map is
 * created atomically.
 *
 * <p>In case no cycle is detected performance is O(threads creating singletons), in case cycle is
 * detected performance is O(singleton locks).
 */
 
/**
 * Unlocks previously locked lock.
 */
 
/**
 * Creates new lock within this factory context. We can guarantee that locks created by the same
 * factory would not deadlock.
 *
 * @param userLockId lock id that would be used to report lock cycles if detected
 */
 
/**
 * Check consistency of an internal state.
 */
 
/**
 * Algorithm to detect a potential lock cycle.
 *
 * <p>For lock's thread owner check which lock is it trying to take. Repeat recursively. When
 * current thread is found a potential cycle is detected.
 *
 * @see CycleDetectingLock#lockOrDetectPotentialLocksCycle()
 */
 
/**
 * Adds all locks held by the given thread that are after the given lock and then returns the
 * lock the thread is currently waiting on, if any
 */
 
","lockOrDetectPotentialLocksCycle 
unlock 
{
    return new ReentrantCycleDetectingLock<ID>(this, userLockId, new ReentrantLock());
} 
{
    final Thread currentThread = Thread.currentThread();
    Preconditions.checkState(!lockThreadIsWaitingOn.containsKey(currentThread), ""Internal error: Thread should not be in a waiting thread on a lock now"");
    if (lockOwnerThread != null) {
        // check state of a locked lock
        Preconditions.checkState(lockReentranceCount >= 0, ""Internal error: Lock ownership and reentrance count internal states do not match"");
        Preconditions.checkState(locksOwnedByThread.get(lockOwnerThread).contains(this), ""Internal error: Set of locks owned by a current thread and lock "" + ""ownership status do not match"");
    } else {
        // check state of a non locked lock
        Preconditions.checkState(lockReentranceCount == 0, ""Internal error: Reentrance count of a non locked lock is expect to be zero"");
        Preconditions.checkState(!locksOwnedByThread.values().contains(this), ""Internal error: Non locked lock should not be owned by any thread"");
    }
} 
{
    final Thread currentThread = Thread.currentThread();
    if (lockOwnerThread == null || lockOwnerThread == currentThread) {
        // if nobody owns this lock, lock cycle is impossible
        // if a current thread owns this lock, we let Guice to handle it
        return ImmutableListMultimap.of();
    }
    ListMultimap<Thread, ID> potentialLocksCycle = MultimapBuilder.linkedHashKeys().arrayListValues().build();
    // lock that is a part of a potential locks cycle, starts with current lock
    ReentrantCycleDetectingLock<?> lockOwnerWaitingOn = this;
    // try to find a dependency path between lock's owner thread and a current thread
    while (lockOwnerWaitingOn != null && lockOwnerWaitingOn.lockOwnerThread != null) {
        Thread threadOwnerThreadWaits = lockOwnerWaitingOn.lockOwnerThread;
        // in case locks cycle exists lock we're waiting for is part of it
        lockOwnerWaitingOn = addAllLockIdsAfter(threadOwnerThreadWaits, lockOwnerWaitingOn, potentialLocksCycle);
        if (threadOwnerThreadWaits == currentThread) {
            // owner thread depends on current thread, cycle detected
            return potentialLocksCycle;
        }
    }
    // no dependency path from an owner thread to a current thread
    return ImmutableListMultimap.of();
} 
{
    boolean found = false;
    Collection<ReentrantCycleDetectingLock<?>> ownedLocks = locksOwnedByThread.get(thread);
    Preconditions.checkNotNull(ownedLocks, ""Internal error: No locks were found taken by a thread"");
    for (ReentrantCycleDetectingLock<?> ownedLock : ownedLocks) {
        if (ownedLock == lock) {
            found = true;
        }
        if (found && ownedLock.lockFactory == this.lockFactory) {
            // All locks are stored in a shared map therefore there is no way to
            // enforce type safety. We know that our cast is valid as we check for a lock's
            // factory. If the lock was generated by the
            // same factory it has to have same type as the current lock.
            @SuppressWarnings(""unchecked"")
            ID userLockId = (ID) ownedLock.userLockId;
            potentialLocksCycle.put(thread, userLockId);
        }
    }
    Preconditions.checkState(found, ""Internal error: We can not find locks that created a cycle that we detected"");
    ReentrantCycleDetectingLock<?> unownedLock = lockThreadIsWaitingOn.get(thread);
    // If this thread is waiting for a lock add it to the cycle and return it
    if (unownedLock != null && unownedLock.lockFactory == this.lockFactory) {
        @SuppressWarnings(""unchecked"")
        ID typed = (ID) unownedLock.userLockId;
        potentialLocksCycle.put(thread, typed);
    }
    return unownedLock;
} 
",,,"/**
 * Specifies lock that thread is currently waiting on to own it. Used only for purposes of locks
 * cycle detection.
 *
 * <ul>
 *   <li>Key: thread
 *   <li>Value: lock that is being waited on
 * </ul>
 *
 * <p>Element is added inside {@link #lockOrDetectPotentialLocksCycle()} before {@link
 * Lock#lock} is called. Element is removed inside {@link #lockOrDetectPotentialLocksCycle()}
 * after {@link Lock#lock} and synchronously with adding it to {@link #locksOwnedByThread}.
 *
 * <p>Same lock can be added for several threads in case all of them are trying to take it.
 *
 * <p>Guarded by {@code CycleDetectingLockFactory.class}.
 */
 
/**
 * Lists locks that thread owns. Used only to populate locks in a potential cycle when it is
 * detected.
 *
 * <ul>
 *   <li>Key: thread
 *   <li>Value: stack of locks that were owned.
 * </ul>
 *
 * <p>Element is added inside {@link #lockOrDetectPotentialLocksCycle()} after {@link Lock#lock}
 * is called. Element is removed inside {@link #unlock()} synchronously with {@link
 * Lock#unlock()} call.
 *
 * <p>Same lock can only be present several times for the same thread as locks are reentrant.
 * Lock can not be owned by several different threads as the same time.
 *
 * <p>Guarded by {@code CycleDetectingLockFactory.class}.
 */
 
/**
 * Underlying lock used for actual waiting when no potential deadlocks are detected.
 */
 
/**
 * User id for this lock.
 */
 
/**
 * Factory that was used to create this lock.
 */
 
/**
 * Thread that owns this lock. Nullable. Guarded by {@code CycleDetectingLockFactory.this}.
 */
 
/**
 * Number of times that thread owned this lock. Guarded by {@code
 * CycleDetectingLockFactory.this}.
 */
 
","Field lockThreadIsWaitingOn
Field locksOwnedByThread
Field lockImplementation
Field userLockId
Field lockFactory
Field lockOwnerThread
Field lockReentranceCount
",25,1557
